Log file open, 12/06/22 22:59:25
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.12.07-03.59.27:344][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.12.07-03.59.27:349][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.12.07-03.59.27:349][  0]LogTargetPlatformManager:   VVM_1_0
[2022.12.07-03.59.27:349][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.12.07-03.59.27:349][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.12.07-03.59.27:349][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.12.07-03.59.27:349][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.12.07-03.59.27:349][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.12.07-03.59.27:349][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.12.07-03.59.27:356][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/joshu/Documentos/Unreal Projects/Asignatura_Motores_J/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.12.07-03.59.27:356][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.12.07-03.59.27:356][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/joshu/Documentos/Unreal Projects/Asignatura_Motores_J/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.07-03.59.27:356][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.12.07-03.59.27:397][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.12.07-03.59.27:397][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.07-03.59.27:397][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.12.07-03.59.27:405][  0]LogDerivedDataCache: Speed tests for C:/Users/joshu/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2022.12.07-03.59.27:405][  0]LogDerivedDataCache: Display: Performance to C:/Users/joshu/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=993.26MBs, RandomWriteSpeed=129.03MBs. Assigned SpeedClass 'Local'
[2022.12.07-03.59.27:407][  0]LogDerivedDataCache: Using Local data cache path C:/Users/joshu/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.12.07-03.59.27:408][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.12.07-03.59.27:408][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.12.07-03.59.27:408][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.12.07-03.59.27:408][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.12.07-03.59.27:408][  0]LogShaderCompilers: Guid format shader working directory is -32 characters bigger than the processId version (../../../../../../Users/joshu/Documentos/Unreal Projects/Asignatura_Motores_J/Intermediate/Shaders/WorkingDirectory/22668/).
[2022.12.07-03.59.27:408][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/joshu/AppData/Local/Temp/UnrealShaderWorkingDir/AA12197E47B477DAE0CF04AFDA6EA3FA/'.
[2022.12.07-03.59.27:409][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.12.07-03.59.27:409][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2022.12.07-03.59.28:352][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.07-03.59.28:569][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/joshu/Documentos/Unreal Projects/Asignatura_Motores_J/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.07-03.59.28:570][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: ---
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: ---
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.12.07-03.59.28:753][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.12.07-03.59.28:883][  0]LogSlate: Using FreeType 2.10.0
[2022.12.07-03.59.28:883][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.12.07-03.59.28:916][  0]LogAssetRegistry: FAssetRegistry took 0.0112 seconds to start up
[2022.12.07-03.59.28:923][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.12.07-03.59.29:141][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.12.07-03.59.29:467][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: Available device profiles:
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF119200][00000661E59FD800 52] GlobalDefaults, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11A800][00000661E5862800 52] Windows, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11AA00][00000661DE465000 52] WindowsEditor, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11A400][00000661EB662800 52] WindowsServer, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF119A00][00000661EF700000 52] WindowsClient, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11A000][00000661EF705000 52] IOS, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF118200][00000661EF707800 52] iPadAir2, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11B200][00000661EF70C800 52] IPadPro, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11B400][00000661EF70A000 52] iPadAir3, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF119E00][00000661EB66A000 52] iPadAir4, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF119600][00000661EF730000 52] iPadAir5, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11BE00][00000661EF735000 52] iPadMini4, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF117E00][00000661EF737800 52] iPadMini5, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11AC00][00000661EF73A000 52] iPadMini6, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11D000][00000661EF7F0000 52] iPhone6S, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11D200][00000661EF7F2800 52] iPhone7, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11D400][00000661EF7F5000 52] iPodTouch7, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF118E00][00000661EF7FA000 52] iPhone6SPlus, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11B800][00000661EF7FC800 52] iPhone7Plus, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF118800][00000661EF702800 52] iPhoneSE, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11B000][00000661EF73C800 52] iPhone8, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11BA00][00000661EF7F7800 52] iPhone8Plus, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11B600][00000661EF760000 52] iPhoneX, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF118000][00000661EF765000 52] iPhoneXS, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF119C00][00000661EF767800 52] iPhoneXSMax, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF118600][00000661EF76A000 52] iPhoneXR, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11DE00][00000661EF76C800 52] iPhone11, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11BC00][00000661EF732800 52] iPhone11Pro, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11C800][00000661EF780000 52] iPhone11ProMax, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11DA00][00000661EF785000 52] iPhoneSE2, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11D600][00000661EF787800 52] iPhone12Mini, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11CE00][00000661EF78A000 52] iPhone12, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF118400][00000661EF78C800 52] iPhone12Pro, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11C600][00000661EF762800 52] iPhone12ProMax, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11C400][00000661EF790000 52] iPhone13Mini, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11D800][00000661EF795000 52] iPhone13, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11AE00][00000661EF797800 52] iPhone13Pro, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11DC00][00000661EF79A000 52] iPhone13ProMax, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11E000][00000661EF79C800 52] iPhoneSE3, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11E200][00000661EF782800 52] iPhone14, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11E600][00000661EF7A0000 52] iPhone14Plus, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11E800][00000661EF7A5000 52] iPhone14Pro, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11EC00][00000661EF7A7800 52] iPhone14ProMax, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11C200][00000661EF7AA000 52] iPadPro105, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF118C00][00000661EF7AC800 52] iPadPro129, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF119800][00000661EF792800 52] iPadPro97, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11F000][00000661EF7B0000 52] iPadPro2_129, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11F200][00000661EF7B5000 52] iPad5, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11F600][00000661EF7B7800 52] iPad6, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11F800][00000661EF7BA000 52] iPad7, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11FC00][00000661EF7BC800 52] iPad8, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11EA00][00000661EF7A2800 52] iPad9, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11CA00][00000661EF7C0000 52] iPad10, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF11E400][00000661EF7C5000 52] iPadPro11, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661F1BBFE00][00000661EF7C7800 52] iPadPro2_11, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661E7AB9800][00000661EF7CA000 52] iPadPro3_11, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF7D0000][00000661EF7CC800 52] iPadPro4_11, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF7D1200][00000661EF7B2800 52] iPadPro3_129, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF7D1600][00000661EF7E0000 52] iPadPro4_129, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF7D1800][00000661EF7E5000 52] iPadPro5_129, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF7D1C00][00000661EF7E7800 52] iPadPro6_129, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF7D0A00][00000661EF7EA000 52] AppleTV, 
[2022.12.07-03.59.29:467][  0]LogDeviceProfileManager: 	[00000661EF7D0C00][00000661EF7EC800 52] AppleTV4K, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D0600][00000661EF7C2800 52] AppleTV2_4K, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2000][00000661F4A20000 52] TVOS, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3200][00000661F4A27800 52] Mac, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3400][00000661F4A25000 52] MacEditor, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2400][00000661F4A2A000 52] MacClient, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D0800][00000661F4A2C800 52] MacServer, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D0200][00000661F4A50000 52] Linux, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3600][00000661F4A52800 52] LinuxEditor, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2800][00000661F4A57800 52] LinuxArm64Editor, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D0400][00000661F4A5A000 52] LinuxArm64, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2E00][00000661F4A5C800 52] LinuxClient, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D1400][00000661EF7E2800 52] LinuxArm64Client, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D1000][00000661F4A55000 52] LinuxServer, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2C00][00000661F4A30000 52] LinuxArm64Server, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2600][00000661F4A35000 52] Android, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3A00][00000661F4A37800 52] Android_Preview_OpenGL, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3000][00000661F4A3A000 52] Android_Preview_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D4000][00000661F4A3C800 52] Android_Low, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D4200][00000661F4A22800 52] Android_Mid, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D4600][00000661F4A40000 52] Android_High, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D4800][00000661F4A45000 52] Android_Default, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D4C00][00000661F4A47800 52] Android_Adreno4xx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D1E00][00000661F4A4A000 52] Android_Adreno5xx_Low, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3C00][00000661F4A4C800 52] Android_Adreno5xx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2200][00000661F4A32800 52] Android_Adreno6xx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D5000][00000661F4A60000 52] Android_Adreno6xx_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D5200][00000661F4A65000 52] Android_Adreno7xx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D5600][00000661F4A67800 52] Android_Adreno7xx_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D5800][00000661F4A6A000 52] Android_Mali_T6xx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D5C00][00000661F4A6C800 52] Android_Mali_T7xx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D4A00][00000661F4A42800 52] Android_Mali_T8xx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D0E00][00000661F4A70000 52] Android_Mali_G71, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D4400][00000661F4A75000 52] Android_Mali_G72, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D6000][00000661F4A77800 52] Android_Mali_G72_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D6200][00000661F4A7A000 52] Android_Mali_G76, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D6600][00000661F4A7C800 52] Android_Mali_G76_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D6800][00000661F4A62800 52] Android_Mali_G77, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D6C00][00000661F4A80000 52] Android_Mali_G77_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D5A00][00000661F4A85000 52] Android_Mali_G78, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3800][00000661F4A87800 52] Android_Mali_G78_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D5400][00000661F4A8A000 52] Android_Mali_G710, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D7000][00000661F4A8C800 52] Android_Mali_G710_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D7200][00000661F4A72800 52] Android_Xclipse_920, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D7600][00000661F4A90000 52] Android_Xclipse_920_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D7800][00000661F4A95000 52] Android_Vulkan_SM5, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D7C00][00000661F4A97800 52] Android_PowerVR_G6xxx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D6A00][00000661F4A9A000 52] Android_PowerVR_GT7xxx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D2A00][00000661F4A9C800 52] Android_PowerVR_GE8xxx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D8000][00000661F4A82800 52] Android_PowerVR_GM9xxx, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D8200][00000661F4AA0000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D8800][00000661F4AA5000 52] Android_TegraK1, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D8C00][00000661F4AA7800 52] Android_Unknown_Vulkan, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D3E00][00000661F4AAA000 52] Oculus_Quest, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D7A00][00000661F4AAC800 52] Oculus_Quest2, 
[2022.12.07-03.59.29:468][  0]LogDeviceProfileManager: 	[00000661EF7D7400][00000661F4A92800 52] HoloLens, 
